Date,Open,High,Low,Close,Adj Close,Volume
2024-01-09,71.1,71.65,70,70.5,69.08,24264212
2024-01-08,72.8,72.8,70,70.55,69.13,36508713
2024-01-05,70,75.3,70,71.95,70.5,116761947
2024-01-04,68,69.8,67.55,69.05,67.66,56887404
2024-01-03,68.2,68.45,67,67.35,65.99,19256891
2024-01-02,66.25,68.75,64.65,68,66.63,41210903
2024-01-01,64.95,67.45,64.75,66.15,64.82,33495776
2023-12-29,65.1,65.55,64.25,64.6,63.3,12751253
2023-12-28,64.5,66.1,63.7,64.95,63.64,25966207
2023-12-27,65.15,65.45,63.5,64.2,62.91,16378714
2023-12-26,65.25,65.9,64.4,64.6,63.3,14667613
2023-12-22,64.2,65.35,63.2,64.7,63.4,25544220
2023-12-21,59.45,63.75,58.5,63.45,62.17,32889189
2023-12-20,65.4,65.4,58,60.35,59.13,29751533
2023-12-19,66.15,66.95,64.6,64.85,63.54,25093633
2023-12-18,65.5,66.6,64.4,65.7,64.38,24614117
2023-12-15,65.5,66.6,64.1,65.05,63.74,47327748
2023-12-14,64.85,66.85,64.1,64.9,63.59,63040147
2023-12-13,62.5,64.8,61.9,64.25,62.96,48287436
2023-12-12,63.7,63.7,61.2,62,60.75,21186115
2023-12-11,63.75,64.8,62.7,63.15,61.88,26225259
2023-12-08,64.65,65.7,61.7,63.2,61.93,41323843
2023-12-07,60.6,64.7,60.25,64.25,62.96,67240281
2023-12-06,59.25,60.65,59.05,60.2,58.99,43328035
2023-12-05,57.7,59.25,56.7,58.9,57.71,39125672
2023-12-04,57.7,58.5,56.75,57.45,56.29,42130420
2023-12-01,54.8,57.65,54.55,56.4,55.26,66233355
2023-11-30,55.1,55.25,54.1,54.4,53.3,19880234
2023-11-29,54.1,55.4,53.7,54.85,53.74,26198318
2023-11-28,54.9,54.9,53.65,53.85,52.77,16524338
2023-11-24,55.15,56.3,54.55,54.7,53.6,21518186
2023-11-23,54.55,55.6,54.2,55.15,54.04,15570408
2023-11-22,54.8,56.55,53.85,54.45,53.35,39760661
2023-11-21,53,55.15,52.25,54.4,53.3,38078347
2023-11-20,52.95,53.5,52.45,52.8,51.74,11552406
2023-11-17,51.8,53.1,51.65,52.7,51.64,20601049
2023-11-16,51.8,52.4,51.6,51.8,50.76,10050134
2023-11-15,52.6,53,51.6,51.7,50.66,14409386
2023-11-13,51.7,52.7,51.6,52.15,51.1,14637354
2023-11-10,51.15,51.8,50.8,51.6,50.56,13762947
2023-11-09,51.65,51.95,51.1,51.25,50.22,10879126
2023-11-08,50.6,52.35,50.45,51.3,50.27,19802897
2023-11-07,50.4,50.7,49.95,50.3,49.29,16629921
2023-11-06,50.4,51.15,50.25,50.4,49.38,8216930
2023-11-03,50.95,51.05,49.9,50.15,49.14,11108918
2023-11-02,49.95,50.9,49.6,50.5,49.48,12789445
2023-11-01,50.4,50.45,49.2,49.5,48.5,17053951
2023-10-31,51.3,51.35,49.9,50.2,49.19,10112337
2023-10-30,50.9,51.3,50.35,51,49.97,11505454
2023-10-27,50,51.65,49.95,50.65,49.63,18412382
2023-10-26,50,50,48.4,49.65,48.65,12875069
2023-10-25,51,51.7,49.55,50,48.99,18364223
2023-10-23,51.55,51.8,49.85,50.5,49.48,27437723
2023-10-20,52.05,52.5,51.05,51.5,50.46,13047711
2023-10-19,51.95,52.7,51.8,52.05,51,12662066
2023-10-18,53.4,53.8,51.75,52.05,51,24123697
2023-10-17,52.45,53.9,52.25,53.1,52.03,19725789
2023-10-16,51.95,52.5,51.7,52.15,51.1,12913226
2023-10-13,52.4,53.1,52.3,52.45,51.39,10970978
2023-10-12,52.8,53.4,52.55,52.7,51.64,13114698
2023-10-11,52.7,53,52.15,52.55,51.49,13848985
2023-10-10,52.35,52.6,51.9,52.3,51.25,14530708
2023-10-09,52.5,52.55,51.6,52,50.95,21159737
2023-10-06,53.45,53.45,52.75,53.15,52.08,11951840
2023-10-05,52,53.65,51.7,53.05,51.98,48742608
2023-10-04,53.15,53.5,52,53.25,52.18,23291977
2023-10-03,53.1,53.95,52.8,53.15,52.08,21145618
2023-09-29,52.15,53.8,52.15,52.8,51.74,34377987
2023-09-28,52.3,52.75,51.6,51.9,50.85,30832380
2023-09-27,51.8,52.4,51.1,52,50.95,30241826
2023-09-26,52.4,52.8,51.45,51.6,50.56,21271205
2023-09-25,52.45,52.7,51.5,52.25,51.2,22810402
2023-09-22,52.6,53.9,51.85,52.05,51,53675534
2023-09-21,54.45,55.4,51.75,52.35,51.3,50891570
2023-09-20,53.9,56.35,52.9,55.5,54.38,64391050
2023-09-18,54.8,55.45,53.85,54.2,53.11,43412811
2023-09-15,56.5,56.6,54.1,54.8,53.7,56993750
2023-09-14,52.35,56.85,51.6,55.9,54.77,112962101
2023-09-13,50.5,52.2,49.35,51.9,50.85,51861783
2023-09-12,55.2,55.7,50.15,50.7,49.68,78423300
2023-09-11,53.45,55,52.55,54.7,53.6,111372704
2023-09-08,54,54.25,52.2,52.8,51.74,32792462
2023-09-07,53.55,54.35,53,53.95,52.86,34030394
2023-09-06,53.25,53.6,52.15,53.3,52.23,35282390
2023-09-05,52,53.7,51.6,52.7,51.64,86754268
2023-09-04,50.8,52.35,50.6,51.3,50.27,37020654
2023-09-01,50.35,51.05,49.9,50.25,49.24,15600040
2023-08-31,51.15,51.25,50.1,50.2,49.19,12311152
2023-08-30,51.25,51.5,50.8,50.95,49.92,16625736
2023-08-29,51,51.3,50.6,51.05,50.02,15120359
2023-08-28,50.4,51.2,50,50.65,49.63,10176435
2023-08-25,50.45,50.65,49.9,50,48.99,9097480
2023-08-24,51,51.8,50.1,50.5,49.48,16028166
2023-08-23,50,51.15,49.9,50.55,49.53,12138009
2023-08-22,50.3,50.5,49.5,49.8,48.8,10531488
2023-08-21,49.85,50.25,49.7,50.1,48.65,5578827
2023-08-18,49.5,49.95,49.35,49.85,48.41,6668649
2023-08-17,49.8,50.9,49.1,49.65,48.21,14338055
2023-08-16,50.35,50.65,49.5,49.75,48.31,11388888
2023-08-14,50.75,50.75,49.35,50.35,48.89,9483068
2023-08-11,50,50.8,49.75,50.15,48.7,14854994
2023-08-10,49.5,50.25,49.15,49.7,48.26,15867605
2023-08-09,49.45,50.25,49.2,49.5,48.07,11973353
2023-08-08,49.5,49.55,48.9,49.3,47.87,7107198
2023-08-07,49.65,49.8,49,49.5,48.07,8374151
2023-08-04,49.7,50.4,49.1,49.45,48.02,11563224
2023-08-03,49.15,49.85,48.45,49.65,48.21,23254052
2023-08-02,51.9,51.95,48.85,49.2,47.78,30990936
2023-08-01,51.5,52.7,51.05,51.95,50.45,26806703
2023-07-31,50.7,52,50,51.5,50.01,51807942
2023-07-28,49.1,50.55,48.9,50.25,48.8,21127605
2023-07-27,49.55,49.6,49,49.2,47.78,6534766
2023-07-26,50.4,50.4,49,49.3,47.87,11196727
2023-07-25,50.6,51.8,49,50,48.55,32573698
2023-07-24,47.5,51.3,47.4,49.9,48.46,50026661
2023-07-21,48.25,48.55,46.85,47,45.64,29652918
2023-07-20,46.5,48.65,46.4,48.35,46.95,22028861
2023-07-19,45.7,47.2,45.7,46.75,45.4,20176298
2023-07-18,46,46.2,45.35,45.65,44.33,6739048
2023-07-17,46.1,46.6,45.95,46.05,44.72,9461931
2023-07-14,46.05,46.3,44.85,45.9,44.57,17883034
2023-07-13,47.5,47.55,45.8,46,44.67,20206940
2023-07-12,47,49.15,46.85,47.2,45.83,39602113
2023-07-11,46.5,47.35,46.2,46.85,45.49,24936819
2023-07-10,46.2,46.3,45.3,46,44.67,32248973
2023-07-07,46.95,47.15,45.75,46.1,44.77,23574206
2023-07-06,45.55,47.3,45.15,46.95,45.59,50515379
2023-07-05,45.6,45.7,45.1,45.4,44.09,9301103
2023-07-04,45.6,46.1,45.45,45.6,44.28,7085954
2023-07-03,46.2,46.45,45.4,45.45,44.13,15451054
2023-06-30,45.65,46.3,45.35,45.95,44.62,17325724
2023-06-28,46,46.05,45.15,45.45,44.13,43702806
2023-06-27,45.6,46.65,45.55,45.9,44.57,24012386
2023-06-26,45.85,45.95,45.3,45.55,44.23,11922249
2023-06-23,45.45,45.75,45,45.55,44.23,11850533
2023-06-22,45.9,46.55,45.25,45.5,44.18,16145827
2023-06-21,45.95,46.8,45.65,45.8,44.47,17191683
2023-06-20,45.45,46.3,45.3,45.8,44.47,8916384
2023-06-19,45.05,45.8,44.85,45.6,44.28,9540494
2023-06-16,45.05,45.45,44.35,45,43.7,12623454
2023-06-15,45.35,46.25,44.75,44.85,43.55,14194782
2023-06-14,45.7,46.1,45,45.4,44.09,11747144
2023-06-13,45,45.8,44.7,45.55,44.23,18781531
2023-06-12,44.65,45.15,43.95,45,43.7,13920470
2023-06-09,44.95,45.55,44.25,44.5,43.21,20316918
2023-06-08,44.2,45.4,44.1,44.85,43.55,21338505
2023-06-07,44.5,45.1,43.85,43.95,42.68,10688660
2023-06-06,43.85,44.85,43.6,44.55,43.26,13080051
2023-06-05,43.5,45.15,43.4,43.9,42.63,15793306
2023-06-02,43.85,44.65,43.1,43.2,41.95,9734350
2023-06-01,43.45,43.8,42.95,43.45,42.19,10761376
2023-05-31,43.8,44.1,42.95,43.45,42.19,8416556
2023-05-30,43.4,45.2,43.25,43.8,42.53,19070599
2023-05-29,43.2,43.95,42.75,42.9,41.66,14580394
2023-05-26,42.8,43.15,42.55,42.95,41.71,4713616
2023-05-25,43.05,43.25,42.55,42.7,41.46,3200004
2023-05-24,43.2,43.6,42.8,43,41.76,4711384
2023-05-23,43.7,44.05,42.85,43.15,41.9,6893648
2023-05-22,44.35,44.6,43.45,43.55,42.29,3748160
2023-05-19,44,44.5,43.25,44.1,42.82,6062256
2023-05-18,44.75,45.05,43.9,44.05,42.77,5293124
2023-05-17,44.25,44.75,44.25,44.3,43.02,4335607
2023-05-16,44.3,45.1,44.05,44.25,42.97,6386134
2023-05-15,44.6,44.7,43.8,43.95,42.68,5696861
2023-05-12,44.75,44.95,44.3,44.55,43.26,5525797
2023-05-11,44.45,44.75,43.95,44.5,43.21,6734786
2023-05-10,44.75,44.75,43.3,44.45,43.16,7430991
2023-05-09,45.7,45.9,44.5,44.6,43.31,4661893
2023-05-08,46,46.25,45.2,45.6,44.28,7966329
2023-05-05,45.1,46.65,44.5,45.7,44.38,12024104
2023-05-04,45.85,46.35,45.05,45.25,43.94,12539637
2023-05-03,44.25,46.1,44.05,45.65,44.33,18416615
2023-05-02,44.25,45.3,43.85,44.5,43.21,12956872
2023-04-28,45.2,45.45,44.05,44.25,42.97,11669717
2023-04-27,44.55,47.9,44.35,44.85,43.55,46751538
2023-04-26,42.1,44.8,42.1,44.3,43.02,19935615
2023-04-25,42.4,42.85,41.9,42.1,40.88,5764710
2023-04-24,42.85,43.25,42.25,42.4,41.17,4744973
2023-04-21,42.2,43.05,41.85,42.85,41.61,6445276
2023-04-20,43.1,43.2,41.8,41.9,40.69,5679451
2023-04-19,43,43.7,42.75,42.95,41.71,6670845
2023-04-18,43.4,43.45,42.55,43.05,41.8,8124105
2023-04-17,42.85,43.7,42.6,43.45,42.19,14615921
2023-04-13,41.2,42.95,41.1,42.85,41.61,17154863
2023-04-12,41.3,41.7,40.6,41.3,40.1,7406005
2023-04-11,40.15,41.4,39.9,41.25,40.06,11009043
2023-04-10,40.25,40.85,39.95,40.05,38.89,6663193
2023-04-06,40.15,40.45,39.95,40.25,39.08,7884742
2023-04-05,40.3,40.6,39.9,40.25,39.08,9803125
2023-04-03,40.2,40.55,39.95,40.3,39.13,11515747
2023-03-31,41.85,42,40,40.2,39.04,10359407
2023-03-29,39.25,43.8,38.75,41.6,40.4,25438120
2023-03-28,39.2,39.55,38.7,39.05,37.92,12243780
2023-03-27,39.5,39.7,38.75,39,37.87,11323037
2023-03-24,40.15,40.35,39.5,39.6,38.45,4495243
2023-03-23,40.2,40.5,40,40,38.84,5642180
2023-03-22,40.1,40.75,40.1,40.3,39.13,4477410
2023-03-21,40.75,41.2,39.8,40,38.84,8124382
2023-03-20,41.8,41.85,40.2,40.45,39.28,7908860
2023-03-17,40.75,43,40.75,41.8,40.59,32174970
2023-03-16,41.1,41.35,40.3,40.65,39.47,5797687
2023-03-15,40.4,41.35,40.3,41.1,39.91,6460098
2023-03-14,40.25,40.75,39.9,40.2,39.04,5564064
2023-03-13,41,41.15,39.9,40.25,39.08,6647383
2023-03-10,40.5,41.35,39.9,41.05,39.86,5220866
2023-03-09,41.9,41.9,40.55,40.8,39.62,5386529
2023-03-08,39.9,41.8,39.9,41.65,40.44,16875862
2023-03-06,39.95,40.7,39.15,39.95,38.79,11198659
2023-03-03,40.4,40.75,39.7,39.8,38.65,7996805
2023-03-02,40.2,40.45,39.85,40.15,38.99,6243216
2023-03-01,39.45,40.5,39.15,40.1,38.94,10897703
2023-02-28,39.1,40.4,38.05,39.15,38.02,10698085
2023-02-27,38.6,39.1,37.75,38.4,37.29,12745906
2023-02-24,38.7,39.1,38.3,38.6,37.48,6350314
2023-02-23,38.85,39.2,38.55,38.7,37.58,3465047
2023-02-22,39,39.4,38.6,38.75,37.63,4808757
2023-02-21,39.05,39.6,38.55,39.1,37.97,9370466
2023-02-20,39.8,40,38.75,39,37.87,8224954
2023-02-17,39.9,40.6,39.75,40,38.84,5572185
2023-02-16,40.95,41.1,40.4,40.95,38.41,4387134
2023-02-15,40.15,40.9,40.15,40.75,38.22,4745356
2023-02-14,40.2,40.3,39.8,40.1,37.61,3022835
2023-02-13,40,40.3,39.95,40.05,37.56,6229293
2023-02-10,40.4,40.75,40,40,37.51,5075707
2023-02-09,40.3,40.95,39.85,40.75,38.22,7944176
2023-02-08,40.15,40.3,39.85,40.15,37.65,9835460
2023-02-07,41.4,41.8,39.75,40.2,37.7,7830467
2023-02-06,41.25,41.4,40.9,41.15,38.59,5174828
2023-02-03,41.9,42.4,40.45,41,38.45,12164558
2023-02-02,42.45,43.5,40.9,41.75,39.16,11552133
2023-02-01,44.3,44.35,42,42.4,39.76,11853979
2023-01-31,43.5,44.2,43.2,43.9,41.17,11448791
2023-01-30,43.45,43.65,42.7,43.35,40.66,15328264
2023-01-27,43.7,44.4,42.8,43.2,40.52,23094255
2023-01-25,43.35,43.9,42.7,43.7,40.98,9572483
2023-01-24,42.95,43.9,42.85,43.5,40.8,18620621
2023-01-23,42.95,43.35,42.55,42.8,40.14,10012982
2023-01-20,41.65,43.1,41.5,42.6,39.95,26478077
2023-01-19,42.5,42.65,41,41.65,39.06,21028311
2023-01-18,41.05,42.5,40.7,42.05,39.44,27240347
2023-01-17,39.5,41.65,39.35,40.95,38.41,34015688
2023-01-16,39,39.7,38.7,39.3,36.86,11980108
2023-01-13,39,39.25,38.7,38.85,36.44,5490674
2023-01-12,39.25,39.25,38.8,38.95,36.53,3819809
2023-01-11,39.2,39.45,38.7,39.15,36.72,5191931
2023-01-10,39.45,39.65,39,39.15,36.72,8024084
2023-01-09,39.75,39.75,39.2,39.3,36.86,8260924
2023-01-06,39.4,39.8,39.1,39.55,37.09,13398100
2023-01-05,40,40.1,38.85,39.2,36.76,7073157
2023-01-04,39.9,39.95,38.85,39.75,37.28,15048142
2023-01-03,40,40.2,39.65,39.8,37.33,3768286
2023-01-02,40,40.15,39.5,39.95,37.47,3806516
2022-12-30,39.85,40.5,39.4,39.75,37.28,8880952
2022-12-29,39.55,39.85,38.85,39.5,37.05,11458778
2022-12-28,39.15,40,38.95,39.65,37.19,14319150
2022-12-27,39.65,40.2,38.85,39.15,36.72,6495803
2022-12-26,38.75,39.75,38.3,39.15,36.72,5110715
2022-12-23,38.65,39.05,36.75,38.7,36.29,14742999
2022-12-22,39.65,39.8,38.1,39.1,36.67,10624804
2022-12-21,40.45,40.75,39.4,39.55,37.09,12748564
2022-12-20,40.1,40.4,39.7,40.2,37.7,10108487
2022-12-19,40.7,40.9,40,40.15,37.65,7553505
2022-12-16,41.2,41.25,40,41,38.45,11659471
2022-12-15,41.95,42.35,41.1,41.25,38.69,7679241
2022-12-14,42.3,42.3,41.5,41.9,39.3,16166384
2022-12-13,41.35,42.2,41.3,42.05,39.44,9836712
2022-12-12,41.4,41.9,40.3,41.1,38.55,16480634
2022-12-09,42.4,42.55,41.35,41.4,38.83,5812654
2022-12-08,42.8,43.2,42.05,42.2,39.58,8102404
2022-12-07,43.3,43.5,42.3,42.8,40.14,8914792
2022-12-06,42.15,43.4,41.6,43.15,40.47,20500998
2022-12-05,42.3,43.2,41.9,41.95,39.34,16843753
2022-12-02,42.15,42.55,41.8,41.95,39.34,10220169
2022-12-01,42.35,42.7,41.9,42.05,39.44,11032545
2022-11-30,42.9,43.4,41.75,42.05,39.44,16368246
2022-11-29,44,44.1,42.5,42.7,40.05,9069885
2022-11-28,43.5,44.75,43.25,43.75,41.03,19152630
2022-11-25,43.65,44.35,43.2,43.85,41.12,11705344
2022-11-24,42.1,43.75,41.7,43.45,40.75,24770715
2022-11-23,42,42.55,41.75,41.9,39.3,5989343
2022-11-22,42,43.15,41.75,41.85,39.25,9480514
2022-11-21,41.9,42.4,41.5,41.7,39.11,7181848
2022-11-18,42.2,42.75,41,42.05,39.44,8038346
2022-11-17,42.5,43.1,41.85,41.95,39.34,8175414
2022-11-16,43.2,43.45,42.05,42.7,40.05,9272092
2022-11-15,43.8,44.15,42.7,42.95,40.28,17082790
2022-11-14,45,45.15,43.3,43.6,40.89,14678963
2022-11-11,44,45.2,43.4,44.85,42.06,24829476
2022-11-10,43.6,44.4,42.35,43.55,40.84,9538514
2022-11-09,44.2,44.75,43.4,43.6,40.89,14721902
2022-11-07,44.1,44.8,43.55,43.9,41.17,13903804
2022-11-04,41.75,44.2,41.65,43.8,41.08,25749225
2022-11-03,41.6,42.3,41.2,41.5,38.92,15545628
2022-11-02,42.9,43.2,41.55,41.65,39.06,14093666
2022-11-01,42.6,43.45,42.55,42.9,40.23,12644122
2022-10-31,44,44,42.45,42.6,39.95,13313923
2022-10-28,45.2,45.2,43.4,43.7,40.98,16381657
2022-10-27,45.15,46.9,44.75,45.35,42.53,42718812
2022-10-25,42.85,45.5,42.45,45.15,42.34,39460596
2022-10-24,42.25,43.3,42.05,42.95,40.28,10084784
2022-10-21,40,42.4,39.85,41.5,38.92,90582352
2022-10-20,40,40.3,39.45,39.9,37.42,15720125
2022-10-19,42.25,42.4,40,40.2,37.7,27554828
2022-10-18,39.7,42.7,38.9,41.95,39.34,44951547
2022-10-17,37.6,39.55,37.5,39.35,36.9,32706247
2022-10-14,38.4,38.65,37.45,37.9,35.54,18713051
2022-10-13,37.5,38.4,37.4,37.9,35.54,16291160
2022-10-12,38.05,38.1,37.5,37.5,35.17,13581013
2022-10-11,38.15,38.2,37.8,37.95,35.59,6275242
2022-10-10,37.65,38.65,37.4,38.1,35.73,10954612
2022-10-07,37.9,38.4,37.6,37.9,35.54,14045235
2022-10-06,38.6,38.7,37.85,37.95,35.59,15781273
2022-10-04,36,38.7,35.95,38.4,36.01,20706800
2022-10-03,36.1,36.2,35.05,35.5,33.29,22756188
2022-09-30,36.2,36.45,34.05,35.7,33.48,27642509
2022-09-29,36.75,36.95,35.5,36.15,33.9,10290300
2022-09-28,36.5,37.05,36.25,36.55,34.28,5780357
2022-09-27,37.35,37.35,36.5,36.7,34.42,9268359
2022-09-26,38.5,38.8,36.55,36.8,34.51,16036483
2022-09-23,39.5,39.8,37.9,38.5,36.11,21513832
2022-09-22,38,39.55,37.9,39.2,36.76,25938124
2022-09-21,38.7,39,37.7,38.05,35.69,16825715
2022-09-20,38.8,39.45,38.35,38.5,36.11,22633061
2022-09-19,39.25,39.6,38.4,38.6,36.2,12985149
2022-09-16,38.85,39.35,38,38.65,36.25,21732918
2022-09-15,37.4,39.15,36.8,38.7,36.29,26341979
2022-09-14,36.55,37.85,36.5,37.05,34.75,16728414
2022-09-13,37.35,38.15,36.8,37,34.7,18098835
2022-09-12,37,37.7,36.85,36.95,34.65,11267951
2022-09-09,37.9,37.9,36.55,36.7,34.42,14983024
2022-09-08,38.3,38.35,37.55,37.65,35.31,10207654
2022-09-07,37.8,38.5,37.7,38.05,35.69,10521195
2022-09-06,39.15,39.2,37.7,37.8,35.45,11807684
2022-09-05,39.5,39.8,38.6,38.9,36.48,18872289
2022-09-02,37.8,40.4,37.65,38.85,36.44,45608007
2022-09-01,38,38.9,37.2,37.5,35.17,25807211
2022-08-30,36.25,39.2,35.7,38.4,36.01,52542243
2022-08-29,34.5,36.25,34.5,36.1,33.86,18411113
2022-08-26,35.4,36,34.85,35.55,33.34,16904500
2022-08-25,34.75,35.9,34.55,35.35,33.15,19010292
2022-08-24,33.9,34.35,33.8,34,31.89,4272065
2022-08-23,33.75,34.6,33.5,34,31.89,9375020
2022-08-22,34.7,34.9,33.85,33.95,31.84,5120108
2022-08-19,35.5,35.6,34.65,34.9,32.73,13334707
2022-08-18,34.3,34.8,33.85,34.65,32.5,5555950
2022-08-17,34.7,35.3,33.75,34.1,31.98,10244670
2022-08-16,34.2,34.7,33.35,34.5,32.36,7652926
2022-08-12,33.7,34.45,33.4,34,31.89,5168734
2022-08-11,34.45,34.45,33.75,33.85,31.75,3743175
2022-08-10,35.1,35.4,33.75,33.95,31.84,9346727
2022-08-08,35.45,35.95,34.85,35.1,32.45,6901623
2022-08-05,35.65,36.5,35,35.9,33.19,34284003
2022-08-04,35.95,36.25,35.4,35.65,32.96,6033055
2022-08-03,35.9,36.5,35.4,35.95,33.24,15665451
2022-08-02,34.9,35.75,34.65,35.45,32.77,12821011
2022-08-01,34.5,35.2,33.95,34.7,32.08,8164750
2022-07-29,33.8,34.75,33.8,34.15,31.57,12099065
2022-07-28,33.1,34.05,32.8,33.7,31.16,8707526
2022-07-27,33.05,33.15,32.85,33,30.51,3618555
2022-07-26,33.1,33.3,32.85,33,30.51,3373152
2022-07-25,32.8,33.2,32.75,33,30.51,8882545
2022-07-22,33.45,33.55,32.85,33.2,30.69,8055084
2022-07-21,33.45,34.15,33.2,33.45,30.92,11075040
2022-07-20,33.8,34,32.9,33.3,30.79,5040658
2022-07-19,34,34.45,33.65,33.75,31.2,3551414
2022-07-18,34.8,34.8,34.05,34.25,31.66,4798136
2022-07-15,34.7,34.9,33.65,34.6,31.99,11020453
2022-07-14,33.7,34.5,33.45,34.2,31.62,13600476
2022-07-13,33.2,33.75,33,33.45,30.92,5954312
2022-07-12,32.25,33.25,32.15,33,30.51,7852055
2022-07-11,32.25,32.5,31.9,32.2,29.77,2686046
2022-07-08,32.15,32.75,31.55,32.3,29.86,7064894
2022-07-07,31.95,32.2,31.9,32.05,29.63,5526725
2022-07-06,31.4,31.95,30.8,31.8,29.4,7086970
2022-07-05,31.65,31.95,31.25,31.35,28.98,3573077
2022-07-04,30.85,32.7,30.7,31.55,29.17,11717769
2022-07-01,30.65,31.35,30.6,30.85,28.52,6808415
2022-06-30,30.95,31.45,30.4,30.75,28.43,8400492
2022-06-29,32.25,32.8,30.65,30.95,28.61,16371349
2022-06-28,32,32.7,31.8,32.5,30.05,14475762
2022-06-27,31.5,32.45,31.25,32.3,29.86,9468512
2022-06-24,30.75,31.2,30.4,31.05,28.71,2331527
2022-06-23,30.7,31.1,30.4,30.75,28.43,10728717
2022-06-22,29.9,31,29.6,30.9,28.57,5707079
2022-06-21,29.55,30.45,29.3,30.2,27.92,3305323
2022-06-20,30.2,30.4,28.8,28.95,26.76,3775651
2022-06-17,30.35,30.8,29.95,30.15,27.87,4503468
2022-06-16,31.55,31.8,30.5,30.6,28.29,7068464
2022-06-15,31.35,32.25,31.25,31.3,28.94,4012525
2022-06-14,31.45,32.35,31.45,31.8,29.4,14615332
2022-06-13,32.7,32.8,31.3,31.45,29.08,3235104
2022-06-10,33.1,33.15,32.5,32.9,30.42,3459442
2022-06-09,33.9,34,32.85,33.1,30.6,2815366
2022-06-08,33.8,34.4,33.65,33.95,31.39,6902013
2022-06-07,33,34.05,32.75,33.9,31.34,5049531
2022-06-06,32.7,33.35,32.4,33.1,30.6,3357268
2022-06-03,33.55,33.8,32.5,32.55,30.09,2979087
2022-06-02,33.85,34.15,33.35,33.4,30.88,5640193
2022-06-01,33.65,34.25,33.5,34.1,31.53,7646789
2022-05-31,33.4,34,33.15,33.65,31.11,11853865
2022-05-30,33.6,33.95,33.25,33.55,31.02,6391515
2022-05-27,32.75,33.55,32.15,33.25,30.74,7519540
2022-05-26,31.9,32.9,30.65,32.65,30.18,8489342
2022-05-25,33,33,31.4,31.9,29.49,9997527
2022-05-24,32.6,33.4,32,33.15,30.65,11692430
