Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,260.8,262.5,255.65,258.45,257.26,14987193
2023-09-04,257.95,262.3,255.1,259.15,257.96,18767431
2023-09-01,246.75,255.95,246.1,255.35,254.17,28052910
2023-08-31,248.65,249.75,244.25,245.1,243.97,11641155
2023-08-30,248,250.5,246.9,247.35,246.21,8228142
2023-08-29,245,248.5,244.95,246.9,245.76,7267365
2023-08-28,246.15,246.9,243.7,244.95,243.82,7395680
2023-08-25,249.65,251.7,243.4,245.6,244.47,15076489
2023-08-24,247,252.8,246.5,249.75,248.6,28698029
2023-08-23,244.65,248.5,243.5,245.6,244.47,23010389
2023-08-22,242,244.1,239.6,243.5,242.38,22416067
2023-08-21,230.65,240.4,230.1,239.35,238.25,14519170
2023-08-18,232.5,233.5,229.6,230.1,229.04,6814759
2023-08-17,234.95,235.85,231.9,232.5,231.43,6535775
2023-08-16,230,235.5,228.05,234.95,233.87,6716135
2023-08-14,236,236.15,229.1,231.15,230.08,10730311
2023-08-11,238.05,238.35,235.15,236.2,235.11,6875382
2023-08-10,236,241.7,233.5,237.15,236.06,25155361
2023-08-09,237,237,232,234.9,233.82,10515447
2023-08-08,234.5,236.65,230.5,233.9,232.82,9464101
2023-08-07,236.9,237,232.2,232.8,231.73,7286281
2023-08-04,237,237.35,234.5,235.65,234.56,7710303
2023-08-03,235.25,237.6,232.55,235.45,234.36,10784942
2023-08-02,244.7,244.7,233.3,235.75,234.66,22636262
2023-08-01,237.4,245.4,236.25,244.4,243.27,27535144
2023-07-31,236.55,238.9,235.2,236.7,235.61,18682254
2023-07-28,220.9,237.2,220,234.65,233.57,57651036
2023-07-27,222.25,222.55,220.5,220.9,219.88,7845672
2023-07-26,220.4,222.4,219.8,221.5,220.48,8511027
2023-07-25,217.5,220.5,217.5,219.45,218.44,7602866
2023-07-24,218.25,218.75,216.8,217.35,216.35,4387406
2023-07-21,218.15,219.2,216.75,217.4,216.4,5715378
2023-07-20,219.8,220.65,217.75,218.15,217.14,6910107
2023-07-19,221.4,221.4,217.5,219.5,218.49,14481130
2023-07-18,224.2,224.3,220.75,221.5,220.48,6695221
2023-07-17,221.95,224.7,221.25,223.5,222.47,7071156
2023-07-14,222.75,222.75,218.55,221.05,220.03,10191602
2023-07-13,227,227.2,220.9,221.85,220.83,9389403
2023-07-12,226.25,227.25,225.2,226.3,225.26,7366992
2023-07-11,226,226.85,224.7,225.5,224.46,5156417
2023-07-10,229.25,229.25,224.65,225,223.96,7143637
2023-07-07,229.8,232.35,226.1,228,226.95,16592198
2023-07-06,225,230.3,223.55,229.6,228.54,30885511
2023-07-05,220.95,223.75,220.55,221.7,220.68,5879342
2023-07-04,222.1,223.3,220.2,220.65,219.63,4598056
2023-07-03,222.9,224.2,221.6,221.9,220.88,5792956
2023-06-30,219.7,222.5,218.85,221.85,220.83,9940002
2023-06-28,219.95,220.95,217.55,218.05,217.04,8345362
2023-06-27,218.9,220.5,218.6,219.25,218.24,4694432
2023-06-26,218.3,219.35,216.3,218.6,217.59,5136478
2023-06-23,222,222.1,215.7,218.3,217.29,10890426
2023-06-22,224.85,225.15,220.5,221.1,220.08,6857007
2023-06-21,225.25,226,222.6,224.3,223.27,6987933
2023-06-20,223.1,226.35,222.6,224.95,223.91,11221842
2023-06-19,223,224.15,221,223.15,222.12,7473608
2023-06-16,221.9,223.7,220.9,222.25,221.23,7136739
2023-06-15,224.4,224.65,220.15,220.6,219.58,7665159
2023-06-14,222.5,225.25,221.55,224.15,223.12,10509540
2023-06-13,221.5,222.8,220.85,221.8,220.78,6249947
2023-06-12,221.95,223.55,220.35,220.95,219.93,6342344
2023-06-09,224.6,224.6,220.2,221.2,220.18,11045069
2023-06-08,218.95,226.2,218.45,220.65,219.63,31056302
2023-06-07,216.6,219.65,214.1,218.45,217.44,11387499
2023-06-06,219.8,219.8,215.55,216.75,213.76,8301040
2023-06-05,217,219.4,216.15,219.05,216.03,8688870
2023-06-02,216.4,216.9,215,215.65,212.68,4908437
2023-06-01,213.95,217,213,215.3,212.33,6324964
2023-05-31,216.9,219,212.9,213.55,210.6,11299432
2023-05-30,218,218.45,215,216.9,213.91,11975300
2023-05-29,213,217.7,211.7,217,214.01,12956419
2023-05-26,212.25,213.8,210.65,212.2,209.27,8476048
2023-05-25,207.2,211.2,206.55,210.8,207.89,8705559
2023-05-24,206.65,208,205.55,207.15,204.29,5447203
2023-05-23,206.5,207.45,205.5,206.9,204.05,5017652
2023-05-22,206,206.9,204.1,206.2,203.36,5577418
2023-05-19,206.3,206.5,201.8,205.85,203.01,9002705
2023-05-18,209,209.7,204.1,204.6,201.78,8248339
2023-05-17,212.4,212.4,206.85,207.75,204.88,9107799
2023-05-16,208.85,215,208.2,211.35,208.43,18196503
2023-05-15,207.65,209.4,206.45,208.15,205.28,6740655
2023-05-12,206.85,207.8,206.15,207.05,204.19,7304524
2023-05-11,204.5,207.2,204.15,206.3,203.45,8986218
2023-05-10,203.5,204.45,202.2,204.15,201.33,5026713
2023-05-09,203.75,205.1,202.4,203.3,200.5,7956883
2023-05-08,201.5,203.2,199.5,202.7,199.9,7724617
2023-05-05,203.9,205.6,199.4,200.15,197.39,16337389
2023-05-04,203.9,204.55,202.1,203.85,201.04,8211667
2023-05-03,201.8,204.25,200.45,203.8,200.99,8641713
2023-05-02,201.95,202.95,200.4,201.75,198.97,6881245
2023-04-28,199.5,201.55,199,201.1,198.33,7951645
2023-04-27,198.45,199.95,197.65,198.5,195.76,5215692
2023-04-26,197.65,198.95,196.15,198.2,195.47,4910837
2023-04-25,195.85,198.8,195.35,197.65,194.92,5957551
2023-04-24,196.5,196.7,194.8,195.85,193.15,5017631
2023-04-21,196.95,196.95,194.5,195.7,193,4015567
2023-04-20,193.55,196.8,193.45,196.4,193.69,6086016
2023-04-19,197.55,197.75,193.05,193.45,190.78,6753761
2023-04-18,197.5,198.2,196.15,197.25,194.53,4249222
2023-04-17,196.3,197.6,194.8,196.95,194.23,4756452
2023-04-13,197.2,197.2,194.25,196.3,193.59,6448150
2023-04-12,198,198.6,195.55,197.1,194.38,8183550
2023-04-11,197,197.9,195.8,197.55,194.82,4957133
2023-04-10,195.5,197.75,195.1,195.7,193,7752647
2023-04-06,193.5,196,192.1,195.25,192.56,8898362
2023-04-05,194.65,194.95,192.5,194.6,191.92,7802577
2023-04-03,193.35,196.05,192.05,193.95,191.27,14927965
2023-03-31,188.5,191.6,187.95,190.25,187.63,13519886
2023-03-29,184.5,187.7,183.3,185.5,182.94,17480941
2023-03-28,186.7,187.5,182.35,183.95,181.41,12023683
2023-03-27,192.9,194,184.45,186.65,184.08,22247890
2023-03-24,200.1,201.25,192.1,192.75,190.09,16010459
2023-03-23,200,202.2,199.55,200.1,197.34,5367782
2023-03-22,203.35,203.8,200.5,200.95,198.18,7561000
2023-03-21,203,203.6,201.6,202.3,199.51,4431418
2023-03-20,204.5,204.55,200.5,202.6,199.81,6100721
2023-03-17,204.45,206.4,203.65,205.15,202.32,6398045
2023-03-16,202.95,204.55,198.85,203.4,200.59,7483698
2023-03-15,205,205.45,202.55,202.95,200.15,5658938
2023-03-14,203.85,205.2,201.7,203.4,200.59,7282943
2023-03-13,207.05,209.2,202.2,202.85,200.05,7250840
2023-03-10,208.05,209.2,206,208.75,205.87,5967859
2023-03-09,211.75,212.75,209.4,209.75,206.86,7481807
2023-03-08,209.45,211.9,208.1,211.25,208.34,7273306
2023-03-06,208.5,212.9,208.1,210.3,207.4,11959992
2023-03-03,206.1,209.25,206,207.75,204.88,9201938
2023-03-02,204.5,206.3,203.55,205.6,202.76,6290128
2023-03-01,203.3,205.4,202.4,204.55,201.73,6502602
2023-02-28,200.95,202.95,199.55,202.55,199.76,6795039
2023-02-27,201.95,202.3,197.5,199.75,196.99,12387738
2023-02-24,201.9,202.95,201.3,202.3,199.51,5212611
2023-02-23,202.8,203.7,200.6,201.3,198.52,10723010
2023-02-22,207.55,207.55,201.6,202.3,199.51,15048335
2023-02-21,204.85,209.75,204.6,207.95,205.08,15068225
2023-02-20,204.8,205.35,202.2,203.8,200.99,7780404
2023-02-17,204.5,206.05,204.15,204.7,201.88,5939096
2023-02-16,205.6,206.4,204.5,205.15,202.32,4862186
2023-02-15,202.65,205.65,202.35,205.25,202.42,6323738
2023-02-14,203.7,204.5,201.85,203.1,200.3,5125639
2023-02-13,205.3,206.25,202.3,203.6,200.79,6844360
2023-02-10,205.5,206.15,202.85,204.8,201.97,5515771
